+--------------+--------------------+-------+--------+-------+-------------+--------+----------+----------+-------------------------------+----------------------------------------------------------+
| eq           | pairname           | stnm  | hitlo  | hitla | shift_gcarc | Peak_S | Peak_ScS | SNR2_ScS | dirPrefix                     | File                                                     |
| 200810122055 | 200810122055_Q19A  | Q19A  | -84.61 |  9.67 |     71.2752 |  7.325 |     5.45 |     1.73 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.Q19A.BHT.sac  |
| 200810122055 | 200810122055_Q20A  | Q20A  | -84.18 |  9.63 |     70.7652 |  8.275 |    4.925 |     4.97 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.Q20A.BHT.sac  |
| 200810122055 | 200810122055_Q21A  | Q21A  | -83.89 |  9.54 |     70.2962 |    6.7 |    6.075 |     5.02 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.Q21A.BHT.sac  |
| 200810122055 | 200810122055_Q22A  | Q22A  | -83.59 |  9.53 |     69.9806 |    7.7 |    6.875 |     5.33 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.Q22A.BHT.sac  |
| 200810122055 | 200810122055_Q23A  | Q23A  | -83.11 |  9.52 |     69.4471 |   7.65 |      5.8 |     2.09 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.Q23A.BHT.sac  |
| 200810122055 | 200810122055_R13A  | R13A  | -86.81 |  9.43 |     73.3676 |  9.025 |    5.575 |        4 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R13A.BHT.sac  |
| 200810122055 | 200810122055_R16A  | R16A  |  -85.7 |  9.38 |     72.0273 |    6.9 |      4.5 |     3.73 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R16A.BHT.sac  |
| 200810122055 | 200810122055_R17A  | R17A  | -85.34 |  9.43 |     71.6908 |   7.15 |    4.125 |     4.89 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R17A.BHT.sac  |
| 200810122055 | 200810122055_R18A  | R18A  | -84.98 |  9.38 |     71.2166 |      7 |      4.9 |     7.51 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R18A.BHT.sac  |
| 200810122055 | 200810122055_R19A  | R19A  | -84.72 |  9.31 |     70.8028 |  6.575 |     5.05 |     4.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R19A.BHT.sac  |
| 200810122055 | 200810122055_R20A  | R20A  | -84.34 |  9.22 |     70.2509 |   7.15 |      5.8 |     3.07 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R20A.BHT.sac  |
| 200810122055 | 200810122055_R22A  | R22A  | -83.61 |  9.19 |     69.4176 |   7.25 |      6.2 |     2.44 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R22A.BHT.sac  |
| 200810122055 | 200810122055_R24A  | R24A  | -82.88 |  9.14 |     68.5764 |   6.25 |     6.55 |     3.66 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R24A.BHT.sac  |
| 200810122055 | 200810122055_R25A  | R25A  | -82.53 |  9.07 |     68.0943 |  7.075 |     5.85 |     6.62 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.R25A.BHT.sac  |
| 200810122055 | 200810122055_RRX   | RRX   | -88.73 |  7.74 |     73.0466 |  7.225 |      4.6 |     3.81 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.CI.RRX.BHT.sac   |
| 200810122055 | 200810122055_RSSD  | RSSD  | -81.53 | 12.18 |     72.5995 |  4.325 |      1.7 |      9.7 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.IU.RSSD.BHT.sac  |
| 200810122055 | 200810122055_RWWY  | RWWY  | -83.28 | 11.03 |      72.235 |  6.575 |    3.475 |     3.94 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.IW.RWWY.BHT.sac  |
| 200810122055 | 200810122055_S04   | S04   | -84.12 |  9.31 |     70.1527 |    7.7 |    6.325 |     1.45 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XP.S04.BHT.sac   |
| 200810122055 | 200810122055_S14   | S14   | -83.52 |  8.88 |     68.7927 |  5.425 |      5.8 |     1.46 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XP.S14.BHT.sac   |
| 200810122055 | 200810122055_S16A  | S16A  | -85.84 |  9.09 |     71.6994 |    6.1 |    3.725 |     2.76 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S16A.BHT.sac  |
| 200810122055 | 200810122055_S17A  | S17A  |  -85.5 |  9.02 |     71.1899 |   8.25 |      5.1 |     5.67 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S17A.BHT.sac  |
| 200810122055 | 200810122055_S18A  | S18A  | -85.13 |  9.01 |     70.7763 |  5.575 |      5.3 |     6.39 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S18A.BHT.sac  |
| 200810122055 | 200810122055_S19A  | S19A  | -84.74 |  9.02 |     70.3418 |  6.225 |     4.85 |     5.51 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S19A.BHT.sac  |
| 200810122055 | 200810122055_S20A  | S20A  | -84.39 |  9.04 |     69.9902 |      8 |    6.875 |     2.66 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S20A.BHT.sac  |
| 200810122055 | 200810122055_S21A  | S21A  | -84.16 |  8.93 |     69.5491 |  8.375 |    6.825 |      5.2 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S21A.BHT.sac  |
| 200810122055 | 200810122055_S22A  | S22A  | -83.72 |  8.94 |     69.0972 |  6.775 |      6.1 |      2.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S22A.BHT.sac  |
| 200810122055 | 200810122055_S24A  | S24A  | -83.01 |  8.83 |     68.1819 |    6.4 |    7.025 |     6.09 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S24A.BHT.sac  |
| 200810122055 | 200810122055_S25A  | S25A  | -82.66 |  8.82 |     67.7913 |  5.675 |     6.75 |    10.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.S25A.BHT.sac  |
| 200810122055 | 200810122055_SADO  | SADO  | -70.96 | 11.87 |     65.2414 |  1.425 |        0 |     7.76 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.CN.SADO.BHT.sac  |
| 200810122055 | 200810122055_SAO   | SAO   | -90.39 |  8.97 |     77.0558 |  7.625 |     4.95 |     1.89 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.BK.SAO.BHT.sac   |
| 200810122055 | 200810122055_SC06  | SC06  | -82.98 |  7.17 |     65.3254 |   3.55 |    4.175 |     6.15 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC06.BHT.sac  |
| 200810122055 | 200810122055_SC10  | SC10  |  -83.2 |  7.01 |     65.3002 |   3.65 |    4.575 |     2.62 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC10.BHT.sac  |
| 200810122055 | 200810122055_SC11  | SC11  | -83.03 |  7.02 |      65.128 |  3.275 |    4.725 |     4.39 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC11.BHT.sac  |
| 200810122055 | 200810122055_SC12  | SC12  | -82.86 |     7 |     64.9074 |  2.475 |     4.25 |     4.42 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC12.BHT.sac  |
| 200810122055 | 200810122055_SC13  | SC13  | -82.68 |  6.99 |     64.7002 |    3.6 |      4.3 |     2.52 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC13.BHT.sac  |
| 200810122055 | 200810122055_SC15  | SC15  | -83.41 |  6.82 |      65.225 |   3.85 |    4.725 |     8.33 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC15.BHT.sac  |
| 200810122055 | 200810122055_SC16  | SC16  | -83.07 |  6.84 |     64.8744 |   3.25 |     4.55 |     5.65 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC16.BHT.sac  |
| 200810122055 | 200810122055_SC17  | SC17  | -82.72 |  6.82 |     64.4655 |    1.3 |        4 |     5.73 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC17.BHT.sac  |
| 200810122055 | 200810122055_SC18  | SC18  |  -82.4 |   6.8 |     64.0777 |  0.475 |      3.6 |     2.57 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC18.BHT.sac  |
| 200810122055 | 200810122055_SC21  | SC21  |  -83.5 |   6.7 |     65.1285 |  3.925 |     4.95 |     1.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC21.BHT.sac  |
| 200810122055 | 200810122055_SC23  | SC23  | -83.12 |  6.69 |     64.6684 |  3.475 |     4.75 |     6.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC23.BHT.sac  |
| 200810122055 | 200810122055_SC25  | SC25  | -82.76 |  6.66 |     64.2298 |  1.825 |    4.125 |     6.65 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC25.BHT.sac  |
| 200810122055 | 200810122055_SC26  | SC26  | -82.57 |  6.61 |     63.9398 |    0.5 |    3.625 |     7.23 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC26.BHT.sac  |
| 200810122055 | 200810122055_SC27  | SC27  | -82.43 |  6.62 |     63.8134 |  0.225 |      3.6 |     1.31 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC27.BHT.sac  |
| 200810122055 | 200810122055_SC28  | SC28  | -82.28 |  6.63 |     63.6629 |  -0.15 |    3.875 |     4.34 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC28.BHT.sac  |
| 200810122055 | 200810122055_SC31  | SC31  | -83.16 |  6.51 |     64.4196 |   3.75 |    4.425 |      1.8 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC31.BHT.sac  |
| 200810122055 | 200810122055_SC32  | SC32  | -82.83 |  6.46 |     63.9631 |  2.925 |      4.1 |     9.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC32.BHT.sac  |
| 200810122055 | 200810122055_SC33  | SC33  | -82.47 |  6.46 |     63.5903 |   0.75 |    3.675 |     4.66 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC33.BHT.sac  |
| 200810122055 | 200810122055_SC35  | SC35  | -83.74 |  6.37 |     64.8343 |    5.3 |    5.625 |     2.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC35.BHT.sac  |
| 200810122055 | 200810122055_SC37  | SC37  | -83.33 |  6.35 |      64.332 |   3.35 |    3.125 |     2.73 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC37.BHT.sac  |
| 200810122055 | 200810122055_SC38  | SC38  |  -83.2 |  6.34 |     64.1709 |  2.825 |     3.45 |     3.71 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC38.BHT.sac  |
| 200810122055 | 200810122055_SC39  | SC39  | -82.96 |  6.38 |     63.9732 |  10.25 |   -6.425 |     1.74 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC39.BHT.sac  |
| 200810122055 | 200810122055_SC41  | SC41  | -82.67 |  6.34 |     63.5998 |  0.775 |     4.35 |    11.75 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC41.BHT.sac  |
| 200810122055 | 200810122055_SC42  | SC42  | -82.52 |  6.28 |     63.3296 |   1.45 |    4.025 |     1.94 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC42.BHT.sac  |
| 200810122055 | 200810122055_SC43  | SC43  | -82.36 |   6.3 |     63.1992 |  1.125 |      4.2 |      4.5 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC43.BHT.sac  |
| 200810122055 | 200810122055_SC46  | SC46  | -83.24 |  6.19 |     63.9767 |   2.55 |      3.5 |     4.28 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC46.BHT.sac  |
| 200810122055 | 200810122055_SC47  | SC47  |  -82.9 |  6.16 |     63.5606 |   2.35 |      4.9 |      3.3 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC47.BHT.sac  |
| 200810122055 | 200810122055_SC48  | SC48  | -82.56 |  6.18 |     63.2051 |    1.5 |    3.975 |     4.11 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC48.BHT.sac  |
| 200810122055 | 200810122055_SC49  | SC49  | -84.05 |  6.12 |     64.7836 |  5.475 |      5.6 |      2.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC49.BHT.sac  |
| 200810122055 | 200810122055_SC51  | SC51  | -83.65 |  6.06 |     64.2187 |   2.85 |    3.675 |     3.38 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC51.BHT.sac  |
| 200810122055 | 200810122055_SC53  | SC53  | -83.25 |  6.05 |     63.7562 |  2.325 |    4.075 |     6.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC53.BHT.sac  |
| 200810122055 | 200810122055_SC54  | SC54  | -83.13 |     6 |     63.5298 |   2.65 |    4.375 |     5.41 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC54.BHT.sac  |
| 200810122055 | 200810122055_SC55  | SC55  | -82.97 |  5.92 |     63.2372 |   2.35 |     4.95 |     5.11 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC55.BHT.sac  |
| 200810122055 | 200810122055_SC56  | SC56  | -82.83 |  6.02 |     63.2227 |  2.025 |    4.475 |     9.43 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC56.BHT.sac  |
| 200810122055 | 200810122055_SC57  | SC57  | -82.57 |  6.01 |     62.9342 |   0.95 |    3.975 |     6.98 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC57.BHT.sac  |
| 200810122055 | 200810122055_SC58  | SC58  | -82.44 |  5.96 |     62.7128 |  0.825 |     3.55 |     5.64 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC58.BHT.sac  |
| 200810122055 | 200810122055_SC59  | SC59  | -83.68 |  5.85 |     63.9102 |  2.375 |     3.25 |     6.52 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC59.BHT.sac  |
| 200810122055 | 200810122055_SC60  | SC60  | -83.36 |   5.9 |     63.6387 |    3.2 |    4.275 |     1.49 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC60.BHT.sac  |
| 200810122055 | 200810122055_SC61  | SC61  |    -83 |  5.83 |     63.1041 |  2.825 |      5.5 |    10.16 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC61.BHT.sac  |
| 200810122055 | 200810122055_SC62  | SC62  | -82.65 |  5.82 |     62.7142 |  0.825 |    3.975 |     3.46 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC62.BHT.sac  |
| 200810122055 | 200810122055_SC63  | SC63  | -83.56 |  5.76 |     63.6258 |  2.525 |    4.075 |     7.21 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC63.BHT.sac  |
| 200810122055 | 200810122055_SC64  | SC64  | -83.37 |  5.69 |     63.3109 |  3.575 |    4.875 |     5.83 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC64.BHT.sac  |
| 200810122055 | 200810122055_SC65  | SC65  | -83.18 |   5.7 |     63.0901 |  4.775 |    7.625 |     8.94 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC65.BHT.sac  |
| 200810122055 | 200810122055_SC66  | SC66  | -83.06 |  5.66 |     62.8972 |  3.475 |        6 |     8.04 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC66.BHT.sac  |
| 200810122055 | 200810122055_SC67  | SC67  | -82.89 |  5.67 |     62.7351 |  3.325 |      5.5 |    10.81 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC67.BHT.sac  |
| 200810122055 | 200810122055_SC68  | SC68  | -82.59 |  5.72 |     62.4631 |  0.725 |     3.55 |     2.27 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC68.BHT.sac  |
| 200810122055 | 200810122055_SC69  | SC69  | -82.52 |  5.65 |     62.2776 |   0.55 |     3.35 |      4.3 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC69.BHT.sac  |
| 200810122055 | 200810122055_SC70  | SC70  | -83.09 |  5.51 |     62.6719 |   2.65 |     5.55 |    10.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC70.BHT.sac  |
| 200810122055 | 200810122055_SC72  | SC72  | -83.06 |  5.37 |     62.4214 |  2.925 |     5.15 |     7.88 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC72.BHT.sac  |
| 200810122055 | 200810122055_SC73  | SC73  | -82.78 |  5.28 |     61.9568 |   3.35 |    5.225 |     4.12 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC73.BHT.sac  |
| 200810122055 | 200810122055_SC74  | SC74  | -82.63 |   5.3 |     61.8037 |  1.725 |     3.95 |     4.15 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC74.BHT.sac  |
| 200810122055 | 200810122055_SC75  | SC75  | -84.06 |  5.82 |     64.3031 |  2.825 |    3.925 |     1.85 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.XR.SC75.BHT.sac  |
| 200810122055 | 200810122055_SCHQ  | SCHQ  | -65.67 | 16.78 |     74.0163 |    1.7 |    -1.05 |     2.79 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.CN.SCHQ.BHT.sac  |
| 200810122055 | 200810122055_SCIA  | SCIA  | -77.22 | 10.69 |     66.4039 |  -1.55 |      2.4 |     5.14 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.US.SCIA.BHT.sac  |
| 200810122055 | 200810122055_SDCO  | SDCO  | -83.13 |   8.9 |     68.4106 |    6.1 |    6.575 |     3.39 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.US.SDCO.BHT.sac  |
| 200810122055 | 200810122055_SDMD  | SDMD  | -70.23 |  9.16 |     59.6601 |   2.15 |      1.9 |     9.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.LD.SDMD.BHT.sac  |
| 200810122055 | 200810122055_SFIN  | SFIN  |  -74.7 |  9.79 |     63.0014 |  -4.25 |      0.8 |     7.47 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.SFIN.BHT.sac  |
| 200810122055 | 200810122055_SHO   | SHO   | -88.23 |  8.28 |      73.249 |   7.65 |     4.95 |     1.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.CI.SHO.BHT.sac   |
| 200810122055 | 200810122055_SIUC  | SIUC  | -75.85 |  8.48 |     61.2823 | -2.125 |    0.425 |     2.59 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.NM.SIUC.BHT.sac  |
| 200810122055 | 200810122055_SLM   | SLM   | -76.23 |  8.97 |     62.4614 | -2.125 |    1.775 |     6.13 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.NM.SLM.BHT.sac   |
| 200810122055 | 200810122055_SND   | SND   | -88.76 |  7.01 |     71.9718 |  9.275 |      6.7 |     2.79 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.AZ.SND.BHT.sac   |
| 200810122055 | 200810122055_SNOW  | SNOW  | -84.46 | 12.12 |     75.3027 |   6.75 |     2.65 |     3.32 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.IW.SNOW.BHT.sac  |
| 200810122055 | 200810122055_SPMN  | SPMN  | -76.67 | 12.38 |     69.1599 | -0.475 |     2.65 |     4.11 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.SPMN.BHT.sac  |
| 200810122055 | 200810122055_SRU   | SRU   | -85.14 |  9.79 |     72.0783 |  6.925 |     3.65 |      3.1 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.UU.SRU.BHT.sac   |
| 200810122055 | 200810122055_T15A  | T15A  |  -86.3 |  8.74 |     71.6653 |   8.65 |      6.1 |     6.86 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T15A.BHT.sac  |
| 200810122055 | 200810122055_T16A  | T16A  | -85.92 |  8.69 |     71.1347 |  8.825 |      5.7 |     5.43 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T16A.BHT.sac  |
| 200810122055 | 200810122055_T18A  | T18A  | -85.16 |  8.71 |     70.3149 |   6.75 |    5.475 |     5.95 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T18A.BHT.sac  |
| 200810122055 | 200810122055_T19A  | T19A  | -84.83 |  8.53 |     69.6213 |   5.05 |    4.625 |    10.52 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T19A.BHT.sac  |
| 200810122055 | 200810122055_T21A  | T21A  | -84.14 |  8.56 |     68.9185 |  5.575 |     5.85 |     6.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T21A.BHT.sac  |
| 200810122055 | 200810122055_T22A  | T22A  | -83.85 |  8.55 |     68.6038 |    6.1 |    6.725 |    11.22 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T22A.BHT.sac  |
| 200810122055 | 200810122055_T23A  | T23A  | -83.46 |  8.54 |     68.1583 |    4.9 |      6.6 |     3.97 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T23A.BHT.sac  |
| 200810122055 | 200810122055_T24A  | T24A  | -83.02 |  8.53 |     67.6694 |  6.025 |    6.475 |     0.62 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T24A.BHT.sac  |
| 200810122055 | 200810122055_T25A  | T25A  | -82.72 |  8.55 |     67.3866 |  6.225 |    6.225 |     8.74 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.T25A.BHT.sac  |
| 200810122055 | 200810122055_TKL   | TKL   | -73.53 |  7.37 |     57.6793 | -0.125 |    1.275 |    16.48 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.IM.TKL.BHT.sac   |
| 200810122055 | 200810122055_TRO   | TRO   | -88.68 |  6.99 |     71.8331 | 10.025 |     7.05 |      3.9 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.AZ.TRO.BHT.sac   |
| 200810122055 | 200810122055_TUQ   | TUQ   | -88.15 |  8.02 |     72.7315 |   7.75 |     5.55 |     1.62 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.CI.TUQ.BHT.sac   |
| 200810122055 | 200810122055_TX31  | TX31  | -83.26 |  4.44 |     61.1257 |  3.125 |     5.35 |     9.52 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.IM.TX31.BHT.sac  |
| 200810122055 | 200810122055_U11A  | U11A  | -87.75 |  8.54 |     73.0415 |   7.85 |      5.1 |     2.61 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.U11A.BHT.sac  |
| 200810122055 | 200810122055_U13A  | U13A  | -87.11 |  8.48 |     72.1901 |  8.675 |    5.675 |     4.79 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.U13A.BHT.sac  |
| 200810122055 | 200810122055_U14A  | U14A  | -86.76 |  8.45 |     71.7246 |   8.95 |    6.075 |     4.43 | /Users/shuleyu/PROJ/t041.CA_D | NorthAmerican/200810122055/200810122055.TA.U14A.BHT.sac  |
