+----------------------+-----------+------+------+--------------+-------------+
| modelname            | thickness | dvs  | drho | criticalDist | awayFromCMB |
| UHVZ_201500006366    |        46 |   10 |    0 |      60.5092 |           0 |
| UHVZ_201500006367    |        46 |   10 |  2.5 |      60.5092 |           0 |
| UHVZ_201500006368    |        46 |   10 |    5 |      60.5092 |           0 |
| UHVZ_201500006369    |        46 |   10 |  7.5 |      60.5092 |           0 |
| UHVZ_201500006370    |        46 |   10 |   10 |      60.5092 |           0 |
| UHVZ_201500006371    |        46 |   11 |   -5 |      59.1379 |           0 |
| UHVZ_201500006372    |        46 |   11 | -2.5 |      59.1379 |           0 |
| UHVZ_201500006373    |        46 |   11 |    0 |      59.1379 |           0 |
| UHVZ_201500006374    |        46 |   11 |  2.5 |      59.1379 |           0 |
| UHVZ_201500006375    |        46 |   11 |    5 |      59.1379 |           0 |
| UHVZ_201500006376    |        46 |   11 |  7.5 |      59.1379 |           0 |
| UHVZ_201500006377    |        46 |   11 |   10 |      59.1379 |           0 |
| UHVZ_201500006378    |        46 |   12 |   -5 |       57.837 |           0 |
| UHVZ_201500006379    |        46 |   12 | -2.5 |       57.837 |           0 |
| UHVZ_201500006380    |        46 |   12 |    0 |       57.837 |           0 |
| UHVZ_201500006381    |        46 |   12 |  2.5 |       57.837 |           0 |
| UHVZ_201500006382    |        46 |   12 |    5 |       57.837 |           0 |
| UHVZ_201500006383    |        46 |   12 |  7.5 |       57.837 |           0 |
| UHVZ_201500006384    |        46 |   12 |   10 |       57.837 |           0 |
| UHVZ_201500006385    |        46 |   13 |   -5 |       56.598 |           0 |
| UHVZ_201500006386    |        46 |   13 | -2.5 |       56.598 |           0 |
| UHVZ_201500006387    |        46 |   13 |    0 |       56.598 |           0 |
| UHVZ_201500006388    |        46 |   13 |  2.5 |       56.598 |           0 |
| UHVZ_201500006389    |        46 |   13 |    5 |       56.598 |           0 |
| UHVZ_201500006390    |        46 |   13 |  7.5 |       56.598 |           0 |
| UHVZ_201500006391    |        46 |   13 |   10 |       56.598 |           0 |
| UHVZ_201500006392    |        46 |   14 |   -5 |      55.4914 |           0 |
| UHVZ_201500006393    |        46 |   14 | -2.5 |      55.4914 |           0 |
| UHVZ_201500006394    |        46 |   14 |    0 |      55.4914 |           0 |
| UHVZ_201500006395    |        46 |   14 |  2.5 |      55.4914 |           0 |
| UHVZ_201500006396    |        46 |   14 |    5 |      55.4914 |           0 |
| UHVZ_201500006397    |        46 |   14 |  7.5 |      55.4914 |           0 |
| UHVZ_201500006398    |        46 |   14 |   10 |      55.4914 |           0 |
| UHVZ_201500006399    |        46 |   15 |   -5 |       54.428 |           0 |
| UHVZ_201500006400    |        46 |   15 | -2.5 |       54.428 |           0 |
| UHVZ_201500006401    |        46 |   15 |    0 |       54.428 |           0 |
| UHVZ_201500006402    |        46 |   15 |  2.5 |       54.428 |           0 |
| UHVZ_201500006403    |        46 |   15 |    5 |       54.428 |           0 |
| UHVZ_201500006404    |        46 |   15 |  7.5 |       54.428 |           0 |
| UHVZ_201500006405    |        46 |   15 |   10 |       54.428 |           0 |
| UHVZ_201500006406    |        46 |   16 |   -5 |      53.4758 |           0 |
| UHVZ_201500006407    |        46 |   16 | -2.5 |      53.4758 |           0 |
| UHVZ_201500006408    |        46 |   16 |    0 |      53.4758 |           0 |
| UHVZ_201500006409    |        46 |   16 |  2.5 |      53.4758 |           0 |
| UHVZ_201500006410    |        46 |   16 |    5 |      53.4758 |           0 |
| UHVZ_201500006411    |        46 |   16 |  7.5 |      53.4758 |           0 |
| UHVZ_201500006412    |        46 |   16 |   10 |      53.4758 |           0 |
| UHVZ_201500006413    |        46 |   17 |   -5 |      52.4849 |           0 |
| UHVZ_201500006414    |        46 |   17 | -2.5 |      52.4849 |           0 |
| UHVZ_201500006415    |        46 |   17 |    0 |      52.4849 |           0 |
| UHVZ_201500006416    |        46 |   17 |  2.5 |      52.4849 |           0 |
| UHVZ_201500006417    |        46 |   17 |    5 |      52.4849 |           0 |
| UHVZ_201500006418    |        46 |   17 |  7.5 |      52.4849 |           0 |
| UHVZ_201500006419    |        46 |   17 |   10 |      52.4849 |           0 |
| UHVZ_201500006420    |        46 |   18 |   -5 |      51.5943 |           0 |
| UHVZ_201500006421    |        46 |   18 | -2.5 |      51.5943 |           0 |
| UHVZ_201500006422    |        46 |   18 |    0 |      51.5943 |           0 |
| UHVZ_201500006423    |        46 |   18 |  2.5 |      51.5943 |           0 |
| UHVZ_201500006424    |        46 |   18 |    5 |      51.5943 |           0 |
| UHVZ_201500006425    |        46 |   18 |  7.5 |      51.5943 |           0 |
| UHVZ_201500006426    |        46 |   18 |   10 |      51.5943 |           0 |
| UHVZ_201500006427    |        46 |   19 |   -5 |      50.7299 |           0 |
| UHVZ_201500006428    |        46 |   19 | -2.5 |      50.7299 |           0 |
| UHVZ_201500006429    |        46 |   19 |    0 |      50.7299 |           0 |
| UHVZ_201500006430    |        46 |   19 |  2.5 |      50.7299 |           0 |
| UHVZ_201500006431    |        46 |   19 |    5 |      50.7299 |           0 |
| UHVZ_201500006432    |        46 |   19 |  7.5 |      50.7299 |           0 |
| UHVZ_201500006433    |        46 |   19 |   10 |      50.7299 |           0 |
| UHVZ_201500006434    |        46 |   20 |   -5 |        49.89 |           0 |
| UHVZ_201500006435    |        46 |   20 | -2.5 |        49.89 |           0 |
| UHVZ_201500006436    |        46 |   20 |    0 |        49.89 |           0 |
| UHVZ_201500006437    |        46 |   20 |  2.5 |        49.89 |           0 |
| UHVZ_201500006438    |        46 |   20 |    5 |        49.89 |           0 |
| UHVZ_201500006439    |        46 |   20 |  7.5 |        49.89 |           0 |
| UHVZ_201500006440    |        46 |   20 |   10 |        49.89 |           0 |
| UHVZ_201500006441    |        47 |    1 |   -5 |      84.1309 |           0 |
| UHVZ_201500006442    |        47 |    1 | -2.5 |      84.1309 |           0 |
| UHVZ_201500006443    |        47 |    1 |    0 |      84.1309 |           0 |
| UHVZ_201500006444    |        47 |    1 |  2.5 |      84.1309 |           0 |
| UHVZ_201500006445    |        47 |    1 |    5 |      84.1309 |           0 |
| UHVZ_201500006446    |        47 |    1 |  7.5 |      84.1309 |           0 |
| UHVZ_201500006447    |        47 |    1 |   10 |      84.1309 |           0 |
| UHVZ_201500006448    |        47 |    2 |   -5 |      78.8756 |           0 |
| UHVZ_201500006449    |        47 |    2 | -2.5 |      78.8756 |           0 |
| UHVZ_201500006450    |        47 |    2 |    0 |      78.8756 |           0 |
| UHVZ_201500006451    |        47 |    2 |  2.5 |      78.8756 |           0 |
| UHVZ_201500006452    |        47 |    2 |    5 |      78.8756 |           0 |
| UHVZ_201500006453    |        47 |    2 |  7.5 |      78.8756 |           0 |
| UHVZ_201500006454    |        47 |    2 |   10 |      78.8756 |           0 |
| UHVZ_201500006455    |        47 |    3 |   -5 |      75.0293 |           0 |
| UHVZ_201500006456    |        47 |    3 | -2.5 |      75.0293 |           0 |
| UHVZ_201500006457    |        47 |    3 |    0 |      75.0293 |           0 |
| UHVZ_201500006458    |        47 |    3 |  2.5 |      75.0293 |           0 |
| UHVZ_201500006459    |        47 |    3 |    5 |      75.0293 |           0 |
| UHVZ_201500006460    |        47 |    3 |  7.5 |      75.0293 |           0 |
| UHVZ_201500006461    |        47 |    3 |   10 |      75.0293 |           0 |
| UHVZ_201500006462    |        47 |    4 |   -5 |      72.0618 |           0 |
| UHVZ_201500006463    |        47 |    4 | -2.5 |      72.0618 |           0 |
| UHVZ_201500006464    |        47 |    4 |    0 |      72.0618 |           0 |
| UHVZ_201500006465    |        47 |    4 |  2.5 |      72.0618 |           0 |
| UHVZ_201500006466    |        47 |    4 |    5 |      72.0618 |           0 |
| UHVZ_201500006467    |        47 |    4 |  7.5 |      72.0618 |           0 |
| UHVZ_201500006468    |        47 |    4 |   10 |      72.0618 |           0 |
| UHVZ_201500006469    |        47 |    5 |   -5 |      69.5053 |           0 |
| UHVZ_201500006470    |        47 |    5 | -2.5 |      69.5053 |           0 |
| UHVZ_201500006471    |        47 |    5 |    0 |      69.5053 |           0 |
| UHVZ_201500006472    |        47 |    5 |  2.5 |      69.5053 |           0 |
| UHVZ_201500006473    |        47 |    5 |    5 |      69.5053 |           0 |
| UHVZ_201500006474    |        47 |    5 |  7.5 |      69.5053 |           0 |
| UHVZ_201500006475    |        47 |    5 |   10 |      69.5053 |           0 |
| UHVZ_201500006476    |        47 |    6 |   -5 |      67.2403 |           0 |
| UHVZ_201500006477    |        47 |    6 | -2.5 |      67.2403 |           0 |
| UHVZ_201500006478    |        47 |    6 |    0 |      67.2403 |           0 |
| UHVZ_201500006479    |        47 |    6 |  2.5 |      67.2403 |           0 |
| UHVZ_201500006480    |        47 |    6 |    5 |      67.2403 |           0 |
| UHVZ_201500006481    |        47 |    6 |  7.5 |      67.2403 |           0 |
| UHVZ_201500006482    |        47 |    6 |   10 |      67.2403 |           0 |
| UHVZ_201500006483    |        47 |    7 |   -5 |        65.31 |           0 |
| UHVZ_201500006484    |        47 |    7 | -2.5 |        65.31 |           0 |
| UHVZ_201500006485    |        47 |    7 |    0 |        65.31 |           0 |
| UHVZ_201500006486    |        47 |    7 |  2.5 |        65.31 |           0 |
| UHVZ_201500006487    |        47 |    7 |    5 |        65.31 |           0 |
| UHVZ_201500006488    |        47 |    7 |  7.5 |        65.31 |           0 |
| UHVZ_201500006489    |        47 |    7 |   10 |        65.31 |           0 |
| UHVZ_201500006490    |        47 |    8 |   -5 |      63.5348 |           0 |
| UHVZ_201500006491    |        47 |    8 | -2.5 |      63.5348 |           0 |
| UHVZ_201500006492    |        47 |    8 |    0 |      63.5348 |           0 |
| UHVZ_201500006493    |        47 |    8 |  2.5 |      63.5348 |           0 |
| UHVZ_201500006494    |        47 |    8 |    5 |      63.5348 |           0 |
| UHVZ_201500006495    |        47 |    8 |  7.5 |      63.5348 |           0 |
| UHVZ_201500006496    |        47 |    8 |   10 |      63.5348 |           0 |
| UHVZ_201500006497    |        47 |    9 |   -5 |      61.8866 |           0 |
| UHVZ_201500006498    |        47 |    9 | -2.5 |      61.8866 |           0 |
| UHVZ_201500006499    |        47 |    9 |    0 |      61.8866 |           0 |
| UHVZ_201500006500    |        47 |    9 |  2.5 |      61.8866 |           0 |
| UHVZ_201500006501    |        47 |    9 |    5 |      61.8866 |           0 |
| UHVZ_201500006502    |        47 |    9 |  7.5 |      61.8866 |           0 |
| UHVZ_201500006503    |        47 |    9 |   10 |      61.8866 |           0 |
| UHVZ_201500006504    |        47 |   10 |   -5 |      60.4383 |           0 |
| UHVZ_201500006505    |        47 |   10 | -2.5 |      60.4383 |           0 |
| UHVZ_201500006506    |        47 |   10 |    0 |      60.4383 |           0 |
| UHVZ_201500006507    |        47 |   10 |  2.5 |      60.4383 |           0 |
| UHVZ_201500006508    |        47 |   10 |    5 |      60.4383 |           0 |
| UHVZ_201500006509    |        47 |   10 |  7.5 |      60.4383 |           0 |
| UHVZ_201500006510    |        47 |   10 |   10 |      60.4383 |           0 |
| UHVZ_201500006511    |        47 |   11 |   -5 |      59.0704 |           0 |
| UHVZ_201500006512    |        47 |   11 | -2.5 |      59.0704 |           0 |
| UHVZ_201500006513    |        47 |   11 |    0 |      59.0704 |           0 |
| UHVZ_201500006514    |        47 |   11 |  2.5 |      59.0704 |           0 |
| UHVZ_201500006515    |        47 |   11 |    5 |      59.0704 |           0 |
| UHVZ_201500006516    |        47 |   11 |  7.5 |      59.0704 |           0 |
| UHVZ_201500006517    |        47 |   11 |   10 |      59.0704 |           0 |
| UHVZ_201500006518    |        47 |   12 |   -5 |      57.7725 |           0 |
| UHVZ_201500006519    |        47 |   12 | -2.5 |      57.7725 |           0 |
| UHVZ_201500006520    |        47 |   12 |    0 |      57.7725 |           0 |
| UHVZ_201500006521    |        47 |   12 |  2.5 |      57.7725 |           0 |
| UHVZ_201500006522    |        47 |   12 |    5 |      57.7725 |           0 |
| UHVZ_201500006523    |        47 |   12 |  7.5 |      57.7725 |           0 |
| UHVZ_201500006524    |        47 |   12 |   10 |      57.7725 |           0 |
| UHVZ_201500006525    |        47 |   13 |   -5 |       56.617 |           0 |
| UHVZ_201500006526    |        47 |   13 | -2.5 |       56.617 |           0 |
| UHVZ_201500006527    |        47 |   13 |    0 |       56.617 |           0 |
| UHVZ_201500006528    |        47 |   13 |  2.5 |       56.617 |           0 |
| UHVZ_201500006529    |        47 |   13 |    5 |       56.617 |           0 |
| UHVZ_201500006530    |        47 |   13 |  7.5 |       56.617 |           0 |
| UHVZ_201500006531    |        47 |   13 |   10 |       56.617 |           0 |
| UHVZ_201500006532    |        47 |   14 |   -5 |      55.5095 |           0 |
| UHVZ_201500006533    |        47 |   14 | -2.5 |      55.5095 |           0 |
| UHVZ_201500006534    |        47 |   14 |    0 |      55.5095 |           0 |
| UHVZ_201500006535    |        47 |   14 |  2.5 |      55.5095 |           0 |
| UHVZ_201500006536    |        47 |   14 |    5 |      55.5095 |           0 |
| UHVZ_201500006537    |        47 |   14 |  7.5 |      55.5095 |           0 |
| UHVZ_201500006538    |        47 |   14 |   10 |      55.5095 |           0 |
| UHVZ_201500006539    |        47 |   15 |   -5 |      54.4453 |           0 |
| UHVZ_201500006540    |        47 |   15 | -2.5 |      54.4453 |           0 |
| UHVZ_201500006541    |        47 |   15 |    0 |      54.4453 |           0 |
| UHVZ_201500006542    |        47 |   15 |  2.5 |      54.4453 |           0 |
| UHVZ_201500006543    |        47 |   15 |    5 |      54.4453 |           0 |
| UHVZ_201500006544    |        47 |   15 |  7.5 |      54.4453 |           0 |
| UHVZ_201500006545    |        47 |   15 |   10 |      54.4453 |           0 |
| UHVZ_201500006546    |        47 |   16 |   -5 |      53.4205 |           0 |
| UHVZ_201500006547    |        47 |   16 | -2.5 |      53.4205 |           0 |
| UHVZ_201500006548    |        47 |   16 |    0 |      53.4205 |           0 |
| UHVZ_201500006549    |        47 |   16 |  2.5 |      53.4205 |           0 |
| UHVZ_201500006550    |        47 |   16 |    5 |      53.4205 |           0 |
| UHVZ_201500006551    |        47 |   16 |  7.5 |      53.4205 |           0 |
| UHVZ_201500006552    |        47 |   16 |   10 |      53.4205 |           0 |
| UHVZ_201500006553    |        47 |   17 |   -5 |      52.5009 |           0 |
| UHVZ_201500006554    |        47 |   17 | -2.5 |      52.5009 |           0 |
| UHVZ_201500006555    |        47 |   17 |    0 |      52.5009 |           0 |
| UHVZ_201500006556    |        47 |   17 |  2.5 |      52.5009 |           0 |
| UHVZ_201500006557    |        47 |   17 |    5 |      52.5009 |           0 |
| UHVZ_201500006558    |        47 |   17 |  7.5 |      52.5009 |           0 |
| UHVZ_201500006559    |        47 |   17 |   10 |      52.5009 |           0 |
| UHVZ_201500006560    |        47 |   18 |   -5 |      51.6099 |           0 |
| UHVZ_201500006561    |        47 |   18 | -2.5 |      51.6099 |           0 |
